label1,label2,constellation,magnitude,season,size,RA,DEC,type,notes
ESO 499-16 ,NGC 3051,ANTLIA,11.8,spring,2.1,09 54.0,-27 17,Galaxy - ,,,pF;S;R;gbM;nf of 2 , 
ESO 435- 7 ,NGC 3056,ANTLIA,11.7,spring,2.1,09 54.5,-28 18,Galaxy - ,,,pB;S;R;vgmbM;*11 att S , 
ESO 374-10 ,IC 2522,ANTLIA,11.9,spring,2.8,09 55.1,-33 08,Galaxy - ,,,vF;cL;R , 
ESO 435-18 ,NGC 3082,ANTLIA,12.5,spring,1.8,09 58.9,-30 21,Galaxy - ,,,vF;S;R;D* att , 
IC 2528 ,NGC 3084,ANTLIA,12.3,spring,1.7,09 59.1,-27 08,Galaxy - ,,,vF;S;R;*13 att sf , 
ESO 374-15 ,NGC 3087,ANTLIA,11.6,spring,2.5,09 59.1,-34 14,Galaxy - ,,,pB;S;R;pmbM;bet 2 st, 
ESO 435-24 ,NGC 3089,ANTLIA,12.4,spring,1.8,09 59.6,-28 20,Galaxy - ,,,pF;pS;R;vS st inv , 
ESO 435-26 ,NGC 3095,ANTLIA,11.7,spring,3.6,10 00.1,-31 33,Galaxy - ,,,F;L;E;vgvlbM , 
NGC 3103,NGC 3100,ANTLIA,11.1,spring,3.2,10 00.7,-31 40,Galaxy - ,,,pB;pS;R;gpmbM , 
NGC 3100,NGC 3103,ANTLIA,12.1,spring,3.2,10 00.7,-31 40,Galaxy - ,,,eF;pL;R , 
ESO 435-32 ,NGC 3108,ANTLIA,11.8,spring,2.5,10 02.5,-31 41,Galaxy - ,,,F;S;R;glbM, 
ESO 499-39 ,IC 2537,ANTLIA,12.1,spring,2.5,10 03.9,-27 34,Galaxy - ,,,eF;L;cE , 
ESO 435-35 ,NGC 3113,ANTLIA,12.7,spring,3.3,10 04.4,-28 27,Galaxy - ,,,eF;L;Tri 2* 8m , 
ESO 374-29 ,NGC 3120,ANTLIA,12.8,spring,1.8,10 05.4,-34 13,Galaxy - ,,,F;pS;R;gbM, 
ESO 435-41 ,NGC 3125,ANTLIA,13,spring,1.1,10 06.6,-29 56,Galaxy - ,,,cF;S;R;vgbM, 
ESO 435-47 ,NGC 3137,ANTLIA,11.5,spring,6.2,10 09.1,-29 04,Galaxy - ,,,vF;S;lE , 
IC 2555 ,NGC 3157,ANTLIA,13.2,spring,2.5,10 11.7,-31 39,Galaxy - ,,,vF;pS;E;*8-9 sp, 
ESO 500-16 ,NGC 3173,ANTLIA,12.8,spring,2.1,10 14.6,-27 42,Galaxy - ,,,eF;S;R;2 B st f, 
ESO 436-3,NGC 3175,ANTLIA,11.2,spring,5.1,10 14.7,-28 52,Galaxy - ,,,cB;L;mE 51;vglbM, 
IC 2571 ,NGC 3223,ANTLIA,11,spring,4.1,10 21.6,-34 16,Galaxy - ,,,pB;vL;vlE;pslbMN, 
ESO 375-13 ,NGC 3224,ANTLIA,12,spring,1.9,10 21.7,-34 42,Galaxy - ,,,vF;pS;R;vgmbM , 
ESO 436-16 ,NGC 3241,ANTLIA,12.2,spring,2.4,10 24.3,-32 29,Galaxy - ,,,F;pmE;glbM;*11 np , 
ESO 317-24 ,NGC 3244,ANTLIA,12.3,spring,2.1,10 25.5,-39 50,Galaxy - ,,,vF;*11 n 90'' , 
ESO 375-24 ,NGC 3249,ANTLIA,13.1,spring,1.6,10 26.4,-34 58,Galaxy - ,,,eF;pL;R;vgvlbM , 
ESO 317-26 ,NGC 3250,ANTLIA,11.1,spring,2.7,10 26.5,-39 57,Galaxy - ,,,pB;pL;R;vgpsbM;*13;45, 
ESO 317-28 ,NGC 3250C ,ANTLIA,13.3,spring,1.7,10 27.7,-40 00,Galaxy - ,,,, 
ESO 317-30 ,NGC 3250A ,ANTLIA,14.8,spring,1.1,10 27.9,-40 05,Galaxy - ,,,, 
ESO 317-31 ,NGC 3250D ,ANTLIA,13.3,spring,1.7,10 28.0,-39 49,Galaxy - ,,,, 
ESO 375-32 ,NGC 3258A ,ANTLIA,13.2,spring,1.1,10 28.3,-35 27,Galaxy - ,,,, 
ESO 375-36 ,NGC 3257,ANTLIA,13.1,spring,1,10 28.8,-35 40,Galaxy - ,,,vF;vS;R;psbM;1st of 4, 
ESO 375-37 ,NGC 3258,ANTLIA,11.5,spring,3.3,10 28.9,-35 36,Galaxy - ,,,cF;S;R;pslbM;2nd of 4, 
ESO 317-34 ,NGC 3250E ,ANTLIA,12.5,spring,2.1,10 29.0,-40 05,Galaxy - ,,,, 
ESO 375-40 ,NGC 3260,ANTLIA,12.6,spring,1.2,10 29.1,-35 36,Galaxy - ,,,vvF;vS;R;pslbM;3rd of 4 , 
ESO 375-42 ,NGC 3267,ANTLIA,12.5,spring,1.7,10 29.8,-35 19,Galaxy - ,,,eF;vS;R;1st of 4, 
ESO 375-45 ,NGC 3268,ANTLIA,11.4,spring,4,10 30.0,-35 20,Galaxy - ,,,F;S;R;2nd of 4 , 
ESO 375-44 ,NGC 3269,ANTLIA,12.2,spring,2.4,10 30.0,-35 13,Galaxy - ,,,F;S;R;bM;3rd of 4 , 
ESO 375-46 ,NGC 3275A ,ANTLIA,15.1,spring,1,10 30.1,-36 42,Galaxy - ,,,, 
 ,NGC 3258B ,ANTLIA,15.2,spring,1,10 30.4,-35 34,Galaxy - ,,,, 
IC 2585 ,NGC 3271,ANTLIA,11.8,spring,2.8,10 30.4,-35 22,Galaxy - ,,,pF;S;E;pmbM;4th of 4, 
ESO 375-49 ,NGC 3273,ANTLIA,12.5,spring,1.6,10 30.5,-35 37,Galaxy - ,,,vF;vS;R;pslbM;4th of 4 , 
ESO 375-50 ,NGC 3275,ANTLIA,11.8,spring,2.8,10 30.9,-36 44,Galaxy - ,,,F;L;vlE;pslbM , 
ESO 317-40 ,NGC 3276,ANTLIA,13.4,spring,1,10 31.2,-39 57,Galaxy - ,,,F;S;*8 p , 
ESO 375-53 ,NGC 3258C ,ANTLIA,13.7,spring,1.1,10 31.4,-35 13,Galaxy - ,,,, 
ESO 317-43 ,NGC 3278,ANTLIA,12.3,spring,1.3,10 31.6,-39 57,Galaxy - ,,,F;S;R;D* nf, 
ESO 375-58 ,NGC 3258D ,ANTLIA,13.2,spring,1.6,10 31.9,-35 25,Galaxy - ,,,, 
ESO 375-55 ,NGC 3281,ANTLIA,11.7,spring,3.2,10 31.9,-34 51,Galaxy - ,,,eF;pL;E;glbM , 
 ,NGC 3281B ,ANTLIA,14.6,spring,0.7,10 31.9,-35 12,Galaxy - ,,,, 
ESO 375-59 ,NGC 3281A ,ANTLIA,14.4,spring,1.2,10 32.0,-35 12,Galaxy - ,,,, 
ESO 375-60 ,NGC 3258E ,ANTLIA,14.6,spring,1.5,10 32.4,-35 00,Galaxy - ,,,, 
ESO 375-63 ,NGC 3281C ,ANTLIA,13.3,spring,1.4,10 33.0,-34 53,Galaxy - ,,,, 
ESO 375-65 ,NGC 3289,ANTLIA,12.5,spring,2.2,10 34.1,-35 19,Galaxy - ,,,eF;vS;R , 
ESO 375-68 ,NGC 3281D ,ANTLIA,14,spring,2,10 34.3,-34 24,Galaxy - ,,,, 
ESO 437- 7 ,NGC 3302,ANTLIA,12.5,spring,1.6,10 35.8,-32 22,Galaxy - ,,,eF;S;R, 
ESO 376- 2 ,NGC 3333,ANTLIA,13.2,spring,2.1,10 39.8,-36 02,Galaxy - ,,,eF;vS;mE;*15 att, 
ESO 376- 4 ,NGC 3347A ,ANTLIA,12.8,spring,2,10 40.3,-36 25,Galaxy - ,,,, 
ESO 376- 5 ,NGC 3347C ,ANTLIA,14.2,spring,1.4,10 40.9,-36 17,Galaxy - ,,,, 
ESO 376-10 ,NGC 3347B ,ANTLIA,13.2,spring,3.2,10 42.0,-36 56,Galaxy - ,,,, 
ESO 376-13 ,NGC 3347,ANTLIA,11.3,spring,3.4,10 42.8,-36 21,Galaxy - ,,,pF;S;mE 0;vsvmbM;1st of 3, 
ESO 376-14 ,NGC 3354,ANTLIA,13.2,spring,0.8,10 43.0,-36 22,Galaxy - ,,,F;S;vlE;psbM;2nd of 3, 
ESO 376-17 ,NGC 3358,ANTLIA,11.4,spring,3.2,10 43.6,-36 25,Galaxy - ,,,cF;vS;vlE;vS* att;3rd of 3, 
ESO 318-12 ,NGC 3378,ANTLIA,12.8,spring,1.5,10 46.7,-40 01,Galaxy - ,,,cF;S;R;glbM, 
ESO 376-25 ,NGC 3449,ANTLIA,12.2,spring,3.3,10 52.9,-32 56,Galaxy - ,,,F;S;R;*6-7 sf , 
He2-105 ,PK 308-12.1 ,APUS,13.4,summer,35s,14 15.5,-74 13,Planetary Nebula - ,14.7,,, 
ESO 22- 1 ,NGC 5612,APUS,12.1,summer,1.9,14 34.0,-78 23,Galaxy - ,,,vF;E;gbM;r, 
GCL 30 ,IC 4499,APUS,10.1,summer,7.6,15 00.3,-82 13,Globular Clu. - ,14.6,,Cl;vF;4' diam;3 F stars in neby? ,Faint;iR haze 3' across--Hartung 
ESO 67- 6 ,NGC 5799,APUS,14.3,summer,1.3,15 05.6,-72 26,Galaxy - ,,,eF;S;R;bM , 
ESO 42- 3 ,NGC 5833,APUS,12,summer,3.1,15 11.9,-72 52,Galaxy - ,,,F;cS;lE;glbM;am st , 
He2-131 ,PK 315-13.1 ,APUS,11.8,summer,4.9s,15 37.2,-71 55,Planetary Nebula - ,10.9,,,Low Excitation PLNNB 
ESO 42- 9 ,NGC 5967A ,APUS,13.3,summer,2,15 47.0,-75 47,Galaxy - ,,,, 
ESO 42-10 ,NGC 5967,APUS,12,summer,2.7,15 48.3,-75 40,Galaxy - ,,,F;pL;R;vgbM, 
GCL 40 ,NGC 6101,APUS,9.3,summer,10.7,16 25.8,-72 12,Globular Clu. - ,13.5, C ,pF;L;iR;vgbM;*14, 
 ,NGC 6151,APUS,99.9,summer,,16 38.4,-73 15,Asterism - ,,,vF;vS*9 nr, 
ESO 43- 8 ,NGC 6209,APUS,12.6,summer,2,16 55.0,-72 35,Galaxy - ,,,vF;pL;vgvlbM , 
ESO 70-12 ,NGC 6392,APUS,12.5,summer,1.3,17 43.5,-69 47,Galaxy - ,,,cF;S;R;glbM;*13 sp , 
ESO 45- 1 ,NGC 6557,APUS,13.9,summer,1.6,18 21.4,-76 35,Galaxy - ,,,vF;vS;R;glbM , 
Abell 48,PK 29+ 0.1 ,AQUARIUS,18.7,autumn,42.0s,18 42.8,-03 13,Planetary Nebula - ,,,13'' 150X eF; pS; difficult ,13''-eF; pS; at limit of 13 inch on 10/10 night 
 ,Berk 79,AQUARIUS,99.9,autumn,10,18 44.9,-01 09,Open Cluster - 60,15,,, 
OCL 100,NGC 6709,AQUARIUS,6.7,autumn,13,18 51.5,+10 21,Open Cluster - 40,9.1,,Cl;pRi;lC;iF , 
 ,LDN 582,AQUARIUS,79.9,autumn,60,18 52.6,-01 56,Dark Nebula - ,,,,N of Scutum star clound; elongated E and W. 
 ,Berk 80,AQUARIUS,99.9,autumn,4,18 54.3,-01 13,Open Cluster - 20,15,,, 
K3-17 ,PK 39+ 2.1 ,AQUARIUS,14.8,autumn,15.0s,18 56.3,+07 08,Planetary Nebula - ,,,, 
M1-65 ,PK 43+ 3.1 ,AQUARIUS,16.6,autumn,4.2s,18 56.6,+10 52,Planetary Nebula - ,14.8,,, 
 ,NGC 6724,AQUARIUS,12,autumn,6.2,18 56.8,+10 26,Open Cluster - ,,,Cl , 
 ,LDN 617,AQUARIUS,79.9,autumn,180,18 57.5,+01 04,Dark Nebula - ,,,,Irregular shape; elongated E and W 
AP 2-1 ,PK 35- 0.1 ,AQUARIUS,16.7,autumn,33.0s,18 58.1,+01 37,Bright Nebula - ,15.1,,,Not a PLNNB;compact H II region 
M1-66 ,PK 32- 2.1 ,AQUARIUS,13,autumn,10.0s,18 58.4,-01 04,Planetary Nebula - ,,,, 
 ,NGC 6728,AQUARIUS,99.9,autumn,,19 00.1,-08 56,Asterism - ,,,Cl;vL;P ,H VIII 13 
SAO 142915 ,NGC 6735,AQUARIUS,99.9,autumn,8,19 00.8,-00 28,Asterism - 30,12,,Cl;vL;P;st12..., 
OCL 101,NGC 6738,AQUARIUS,8.3,autumn,15,19 01.4,+11 36,Open Cluster - ,,,Cl;P;lC , 
LDN 544,B 127 ,AQUARIUS,79.9,autumn,20,19 01.6,-05 26,Dark Nebula - ,,,,Curved;lying north of 12 Aql 
 ,Berk 81,AQUARIUS,99.9,autumn,7,19 01.7,-00 27,Open Cluster - 80,15,,, 
Sh2- 71 ,PK 36- 1.1 ,AQUARIUS,12.2,autumn,2.6,19 02.0,+02 09,Planetary Nebula - ,13.8,,13''-pF; pL; lBM; E 1.8X1 in PA 165; Finvl; use UHC , 
LDN 549,B 129 ,AQUARIUS,79.9,autumn,5,19 02.1,-05 18,Dark Nebula - ,,,,Very black; sharply defined; diam. 5'; a small star at the W end 
PK 33-2.1,NGC 6741,AQUARIUS,12,autumn,9s,19 02.6,-00 27,Planetary Nebula - ,14.7,,Planetary;stellar ,Phantom Streak Nebula 
K3-21 ,PK 47+ 4.1 ,AQUARIUS,17.6,autumn,7.1s,19 02.7,+14 28,Planetary Nebula - ,16.9,,, 
 ,Sh2- 72,AQUARIUS,99.9,autumn,25,19 03.8,+02 19,Bright Nebula - ,,,, 
LDN 567,B 132 ,AQUARIUS,79.9,autumn,16,19 04.1,-04 28,Dark Nebula - ,,,,40' north preceding Lamba AQL 
Abell 52,PK 50+ 5.1 ,AQUARIUS,16.5,autumn,37s,19 04.5,+17 58,Planetary Nebula - ,18.4,,, 
GCL 107 ,NGC 6749,AQUARIUS,12.4,autumn,6.3,19 05.3,+01 54,Globular Clu. - ,16.5,,L;lC;st L&S,Globular absorbed by 7 mags; Berkley 42 mistaken for open cl 
PK 29-5.1,NGC 6751,AQUARIUS,12,autumn,20s,19 05.9,-06 00,Planetary Nebula - ,13,,pB;S ,Annular 
LDN 531,B 133 ,AQUARIUS,79.9,autumn,10,19 06.1,-06 50,Dark Nebula - ,,,Seen in 11X80 finder; Noin 13''; DARK SPOT!,Cometary; On Scutum star cloud 2 deg south of Lamba Aql 
Abell 53,PK 40- 0.1 ,AQUARIUS,16.9,autumn,30s,19 06.8,+06 24,Planetary Nebula - ,20.9,,, 
LDN 543,B 134 ,AQUARIUS,79.9,autumn,6,19 06.9,-06 14,Dark Nebula - ,,,,1.4 deg south of Lamba Aql 
LDN 581,B 135 ,AQUARIUS,79.9,autumn,50,19 07.4,-03 55,Dark Nebula - ,,,6'' not very prominent on great night ,Dusty spots; 1 deg north following Lamba Aql 
 ,Czernik 39 ,AQUARIUS,99.9,autumn,6,19 07.6,+04 18,Open Cluster - ,,,, 
OCL 96,NGC 6755,AQUARIUS,7.5,autumn,15,19 07.8,+04 16,Open Cluster - 100,10.2, H ,Cl;vL;vRi;pC;*12...14,H VII 19 
OCL 99,NGC 6756,AQUARIUS,10.6,autumn,4,19 08.7,+04 42,Open Cluster - 40,13, H ,Cl;S;Ri;lC;*11...12 ,H VII 62 
Abell 55,PK 33- 5.1 ,AQUARIUS,15.4,autumn,47s,19 10.5,-02 21,Planetary Nebula - ,20.5,,, 
GCL 109 ,NGC 6760,AQUARIUS,9.1,autumn,2.4,19 11.2,+01 02,Globular Clu. - ,15.6,,pB;pL;vglbM (Auw. 44), 
 ,Berk 82,AQUARIUS,99.9,autumn,4,19 11.3,+13 07,Open Cluster - 20,14,,, 
K3-24 ,PK 48+ 2.1 ,AQUARIUS,18.2,autumn,6.2s,19 12.1,+15 09,Planetary Nebula - ,,,, 
K2-10 ,PK 32- 6.1 ,AQUARIUS,18.7,autumn,24s,19 13.0,-03 32,Planetary Nebula - ,21,,, 
Abell 56,PK 37- 3.2 ,AQUARIUS,15.5,autumn,3.3,19 13.1,+02 53,Planetary Nebula - ,19.7,,, 
M4-12 ,PK 49+ 2.1 ,AQUARIUS,18.6,autumn,30.0s,19 13.1,+15 47,Planetary Nebula - ,,,, 
M2-47 ,PK 39- 2.1 ,AQUARIUS,14.9,autumn,9.7s,19 13.6,+04 38,Planetary Nebula - ,17.3,,, 
He2-429 ,PK 48+ 1.1 ,AQUARIUS,16.3,autumn,4.4s,19 13.6,+14 59,Planetary Nebula - ,,,, 
M1-69 ,PK 38- 3.2 ,AQUARIUS,14,autumn,5s,19 13.9,+03 38,Planetary Nebula - ,,,, 
K2-11 ,PK 38- 3.3 ,AQUARIUS,13.6,autumn,13s,19 14.3,+03 35,Planetary Nebula - ,19.4,,, 
PK 33-6.1,NGC 6772,AQUARIUS,14,autumn,75s,19 14.6,-02 42,Planetary Nebula - ,18.1,,vF;L;R;vvlBM;r ,H IV 14;PK33-6.1 
 ,NGC 6773,AQUARIUS,99.9,autumn,,19 15.1,+04 53,Asterism - ,,,Cl;P;lC , 
 ,Berk 43,AQUARIUS,99.9,autumn,5,19 15.5,+11 17,Open Cluster - 40,15,,, 
LDN 618,B 137 ,AQUARIUS,79.9,autumn,180,19 15.6,+00 13,Dark Nebula - ,,,,Long;curved lane on Scutum star cloud 
LDN 627,B 138 ,AQUARIUS,79.9,autumn,180,19 16.0,+00 13,Dark Nebula - ,,,,Great curved; semi-vacant lane over 3 degrees in length 
PK 27-9.1,IC 4846,AQUARIUS,12,autumn,2s,19 16.5,-09 03,Planetary Nebula - ,13.7,,stellar , 
 ,NGC 6775,AQUARIUS,99.9,autumn,,19 16.9,-00 55,Asterism - 20,,,Cl;P;lC;st10...15 , 
LDN 619,B 139 ,AQUARIUS,79.9,autumn,10,19 18.1,-01 28,Dark Nebula - ,,,,At south tip of B137-8; magnitude 10 star on SE edge 
Abell 58,PK 37- 5.1 ,AQUARIUS,18.8,autumn,44s,19 18.3,+01 47,Planetary Nebula - ,19.4,,,cent* variable V605 Aql 
PK 34-6.1,NGC 6778,AQUARIUS,13.3,autumn,19s,19 18.4,-01 36,Planetary Nebula - ,14.8,,S;E;Ill-defined disc, 
PK 34-6.1,NGC 6785,AQUARIUS,13.3,autumn,25s,19 18.4,-01 36,Planetary Nebula - ,,,eS;stellar, 
PK 41-2.1,NGC 6781,AQUARIUS,11.8,autumn,111s,19 18.5,+06 32,Planetary Nebula - ,16.9,B H ,F;L;R;vsbM disc,H III 743;PK41-2.1;opposite dark lane from Altair 
Nassau 2,PK 26-11.1 ,AQUARIUS,13.3,autumn,16.0s,19 18.7,-11 06,Planetary Nebula - ,14,,, 
 ,Berk 45,AQUARIUS,99.9,autumn,4,19 19.1,+15 43,Open Cluster - 20,15,,, 
 ,LDN 673,AQUARIUS,79.9,autumn,55,19 20.9,+11 16,Dark Nebula - ,,,6'' not much; mediocre contrast with background ,8 degrees north preceding Altair;filamentary 
M4-14 ,PK 43- 3.1 ,AQUARIUS,15,autumn,8.2s,19 21.0,+07 37,Planetary Nebula - ,,,, 
 ,LDN 684,AQUARIUS,79.9,autumn,50,19 21.8,+12 26,Dark Nebula - ,,,,Lies north of dark neb LDN 673 
PK 37-6.1,NGC 6790,AQUARIUS,11.4,autumn,2s,19 23.0,+01 31,Planetary Nebula - ,16.1,,B;eS;stell=9.5m,Nearly stellar 
Vy 2-2 ,PK 45- 2.1 ,AQUARIUS,12.7,autumn,14.0s,19 24.4,+09 54,Planetary Nebula - ,14.6,,, 
 ,King 25,AQUARIUS,99.9,autumn,5,19 24.5,+13 42,Open Cluster - 40,,,, 
 ,Do 35 ,AQUARIUS,99.9,autumn,7,19 25.4,+11 40,Open Cluster - 10,,,, 
 ,NGC 6795,AQUARIUS,99.9,autumn,,19 26.3,+03 31,Asterism - ,,,Cl;Ri;bet 2*9 , 
M3-34 ,PK 31-10.1 ,AQUARIUS,12.4,autumn,6s,19 27.1,-06 35,Planetary Nebula - ,16.3,,13''-vF; S; R; nBM at 150X; light green tiny disk , 
Peimbert 9 ,PK 46- 3.1 ,AQUARIUS,14.8,autumn,12.0s,19 27.8,+10 24,Planetary Nebula - ,,,, 
Peimbert 10 ,PK 48- 2.1 ,AQUARIUS,14.5,autumn,10s,19 28.2,+12 19,Planetary Nebula - ,,,, 
 ,King 26,AQUARIUS,99.9,autumn,1,19 29.0,+14 52,Open Cluster - 15,,,, 
PK 46-4.1,NGC 6803,AQUARIUS,11,autumn,4s,19 31.3,+10 03,Planetary Nebula - ,14,,stellar , 
PK 45-4.1,NGC 6804,AQUARIUS,12.4,autumn,63s,19 31.6,+09 14,Planetary Nebula - ,14.2,,cB;S;iR;rrr,H VI 38;PK45-4.1;Herschel misclassified this as open cl 
Abell 62,PK 47- 4.1 ,AQUARIUS,14.8,autumn,2.6,19 33.3,+10 37,Planetary Nebula - ,18.8,,13''-eF;pS;E;nBM at 165X; 2 vF* invol , 
PK 42-6.1,NGC 6807,AQUARIUS,13.8,autumn,2s,19 34.6,+05 41,Planetary Nebula - ,13.9,,stellar , 
LDN 702,B 336 ,AQUARIUS,79.9,autumn,2,19 36.7,+12 20,Dark Nebula - ,,,,Dark; in slightly larger vacant space; BD +11 3912 (mag 8.6) in SW part 
LDN 701,B 334 ,AQUARIUS,79.9,autumn,40,19 36.8,+12 27,Dark Nebula - ,,,,2 deg north preceding B142-3 
LDN 663,B 335 ,AQUARIUS,79.9,autumn,4,19 36.9,+07 34,Dark Nebula - ,,,,3.5 deg preceding and 1.2 deg south of Altair 
LDN 705,B 337 ,AQUARIUS,79.9,autumn,3,19 37.0,+12 23,Dark Nebula - ,,,,Small dark spot with narrow extension for 17' to NW. 
 ,Cr 401 ,AQUARIUS,7,autumn,1,19 38.4,+00 21,Open Cluster - ,,,, 
Merrill 1-1 ,PK 52- 2.2 ,AQUARIUS,12.6,autumn,8.0s,19 39.1,+15 56,Planetary Nebula - ,14.1,,13''-pF;vS;R;BM at 165X; averted viz helps ,Stellar 
LDN 688,B 142 ,AQUARIUS,79.9,autumn,80,19 40.7,+10 57,Dark Nebula - ,,,4''-The 'E' nebula; very prominent; west end no,Barnard's famous E; Narrow lanes 3 deg north preceding Altair 
M1-73 ,PK 51- 3.1 ,AQUARIUS,13.7,autumn,5.4s,19 41.2,+14 57,Planetary Nebula - ,14.5,,, 
LDN 694,B 143 ,AQUARIUS,79.9,autumn,30,19 41.5,+11 00,Dark Nebula - ,,,4'' dark curved arc in rich field ,More of E neby; outline of a square 30' in diam with the W side missing 
Ap 22 ,PK 51- 4.1 ,AQUARIUS,14.4,autumn,24s,19 42.0,+13 51,Planetary Nebula - ,18.1,,, 
M1-74 ,PK 52- 4.1 ,AQUARIUS,12.9,autumn,9s,19 42.3,+15 09,Planetary Nebula - ,,,,Very difficult 
MCG - 2-50- 1,NGC 6814,AQUARIUS,11.2,autumn,3.5,19 42.7,-10 20,Galaxy - ,,,pF;pL;R;bM;r ,H III 744 
MCG - 1-50- 2,NGC 6821,AQUARIUS,13.1,autumn,1.3,19 44.4,-06 50,Galaxy - ,,,F;pL;R, 
 ,Pal 11 ,AQUARIUS,9.8,autumn,10,19 45.3,-08 01,Globular Clu. - ,,,13''-F; pS; R; lBM; low surface brightness , 
 ,NGC 6828,AQUARIUS,99.9,autumn,,19 50.3,+07 57,Asterism - ,,,Cl;P;lC ,H VIII 73 
OCL 108,NGC 6837,AQUARIUS,12,autumn,6,19 53.5,+11 41,Open Cluster - ,,,Cl;S;P,H VIII 18 
 ,NGC 6840,AQUARIUS,99.9,autumn,,19 55.3,+12 08,Asterism - ,,,Cl;P;lC ,H VIII 19 
 ,NGC 6843,AQUARIUS,99.9,autumn,,19 56.1,+12 10,Asterism - ,,,Cl;S;P, 
Abell 67,PK 43-13.1 ,AQUARIUS,16,autumn,69s,19 58.4,+03 03,Planetary Nebula - ,19.3,,, 
PK 42-14.1 ,NGC 6852,AQUARIUS,11.4,autumn,28s,20 00.7,+01 44,Planetary Nebula - ,17.9,,F neb;am st, 
 ,NGC 6858,AQUARIUS,99.9,autumn,,20 02.9,+11 16,Asterism - ,,,Cl;cL;E;pRi;st13... , 
 ,NGC 6859,AQUARIUS,99.9,autumn,,20 03.8,+00 27,3 Star - ,,,vS Cl;*10p1s;s1'29'', 
 ,NGC 6863,AQUARIUS,99.9,autumn,,20 05.1,-03 31,8 Star - ,,,Cl;S;vmC;st19 ,Small group of 8 stars hardly a cluster 
 ,NGC 6865,AQUARIUS,14.6,autumn,0.8,20 05.9,-09 02,Galaxy - ,,,F;S;E, 
MCG 0-52- 1,NGC 6900,AQUARIUS,14,autumn,1,20 21.6,-02 34,Galaxy - ,,,vF;S;R, 
IC 1316 ,NGC 6901,AQUARIUS,13.7,autumn,1.1,20 22.4,+06 26,Galaxy - ,,,eF ,IC5000=IC1316 
UGC 11548,NGC 6906,AQUARIUS,12.3,autumn,1.6,20 23.6,+06 27,Galaxy - ,,,pF;pL;R , 
 ,IC 5006,AQUARIUS,12,autumn,,20 23.7,+06 28,1 Star - ,,,*14m in F;vS;R neb , 
IRAS20251-0314,NGC 6915,AQUARIUS,13.1,autumn,1.5,20 27.8,-03 05,Galaxy - ,,,pB;S;R, 
UGC 11574,NGC 6922,AQUARIUS,13.5,autumn,1.3,20 29.9,-02 12,Galaxy - ,,,vF;pL;R , 
Abell 70,PK 38-25.1 ,AQUARIUS,14.3,autumn,44s,20 31.6,-07 05,Planetary Nebula - ,19.1,,,Has galaxy PGC 187663 involved on west edge of annular structure. 
UGC 11588,NGC 6926,AQUARIUS,12.4,autumn,2,20 33.1,-02 02,Galaxy - ,,,vF;pL;E176;p of 2 ,H III 142;Distorted;UGC 11588 
MCG 0-52- 35,NGC 6929,AQUARIUS,13.4,autumn,0.8,20 33.4,-02 02,Galaxy - ,,,vF;vS;sf of 2 , 
MCG - 1-52- 10,NGC 6941,AQUARIUS,13.5,autumn,2,20 36.4,-04 37,Galaxy - ,,,eF;lE;lbM , 
MCG - 1-52- 15,NGC 6945,AQUILA,13.5,summer,1.6,20 39.0,-04 58,Galaxy - ,,,pF;vS;R;mbM, 
MCG - 2-53- 1,NGC 6985,AQUILA,14.5,summer,1.5,20 45.1,-11 06,Galaxy - ,,,eF;vS;iR , 
Aquarius Dwarf,MCG -02-53-003 ,AQUILA,13.9,summer,2.2,20 46.8,-12 51,Galaxy - ,,,11''-eF; S; E 1.8X1; vlBM at 125X ,Member of Local Group 
ZwG 374. 13 ,NGC 6959,AQUILA,13.7,summer,0.6,20 47.1,+00 26,Galaxy - ,,,vF , 
ZwG 374. 14 ,NGC 6961,AQUILA,13.7,summer,0.6,20 47.2,+00 22,Galaxy - ,,,eF;vS, 
UGC 11628,NGC 6962,AQUILA,12.1,summer,2.9,20 47.3,+00 19,Galaxy - ,,,cF;S;R;bM ,H II 426;P w NGC 6964 at 2' PA 135;brst in group;UGC 11628 
 ,NGC 6963,AQUILA,99.9,summer,,20 47.3,+00 31,2 Star - ,,,neb *13m ,Only a double star at this position 
UGC 11630,NGC 6965,AQUILA,14,summer,0.7,20 47.3,+00 29,Galaxy - ,,,vF;vS,P w NGC 6963 at 5.5' PA 323 
UGC 11629,NGC 6964,AQUILA,13,summer,1.7,20 47.4,+00 18,Galaxy - ,,,F;vS;R;bM;*14 sf 0.5',H II 427 
 ,NGC 6966,AQUILA,99.9,summer,,20 47.4,+00 22,2 Star - ,,,eF;vS, 
UGC 11630,NGC 6967,AQUILA,13.1,summer,0.9,20 47.6,+00 25,Galaxy - ,,,eF;vS;*10f50'' , 
MCG - 2-53- 6,NGC 6968,AQUILA,14,summer,1.5,20 48.5,-08 22,Galaxy - ,,,F;S;R;gbM;F* inv, 
 ,NGC 6973,AQUILA,99.9,summer,,20 52.1,-05 54,1 Star - ,,,vF;S;resolvable, 
NGC 6976,NGC 6975,AQUILA,15,summer,1.3,20 52.4,-05 46,Galaxy - ,,,vF;S;(=6976) , 
NGC 6975,NGC 6976,AQUILA,14,summer,1.3,20 52.4,-05 46,Galaxy - ,,,eF;iR, 
