,NGC 3310,UMa,10.8,,3.1x2.4,10 38 45.8,+53 30 10,GX,"cB,pL,R,vg,vsmbMN 15''",IV 60
,NGC 3319,UMa,11.1,,6.2x3.4,10 39 09.3,+41 41 14,GX,"cF,L,mE",III 700
,NGC 3320,UMa,12.3,,2.2x1.0,10 39 36.6,+47 23 53,GX,"F,pS,mE,*10 nf",II 745
,NGC 3327,LMi,13.4,,1.1x0.9,10 39 58.1,+24 05 29,GX,"vF,S,R,gbM,vS* att",II 348
,NGC 3332,Leo,12.3,,1.4x1.4,10 40 28.4,+09 10 57,GX,"vF,S,lE 130",I 272?
,NGC 3342,Leo,,,,10 40 28.4,+09 10 57,Dup,"eF,eS",III 5
,NGC 3334,LMi,12.8,,1.1x1.0,10 41 31.2,+37 18 46,GX,"cF,vS,R,bM",II 641
,NGC 3338,Leo,11.1,,5.9x3.6,10 42 07.5,+13 44 49,GX,"F,cL,E,vgbM,*7 p 10''",II 77
,NGC 3344,LMi,9.9,,7.1x6.5,10 43 31.0,+24 55 20,GX,"cB,L,gbM,* inv,2 st f",I 81
,NGC 3345,Leo,,,,10 43 31.9,+11 59 07,**,eeF (if anything),I 26??
,NGC 3346,Leo,11.7,,2.9x2.5,10 43 39.0,+14 52 19,GX,"cF,vL,R,vgvlbM,er",V 7
,NGC 3356,Leo,13.3,,1.7x0.8,10 44 12.3,+06 45 32,GX,"vF,pS,R,bM,*9 s 150''",III 107
,NGC 3397,Dra,,,,10 44 39.4,+76 48 35,Dup,"cB,vS,iF",I 284
,NGC 3353,UMa,12.8,,1.3x1.0,10 45 22.4,+55 57 37,GX,"F,cS,R,pgbM,* s 90''",III 842
,NGC 3343,Dra,13.4,,1.3x0.9,10 46 10.4,+73 21 10,GX,"pF,S,R,gbM",III 317
,NGC 3367,Leo,11.5,,2.5x2.2,10 46 34.8,+13 45 02,GX,"pB,cL,iR,vglbM,r,1st of 3",II 78
,NGC 3359,UMa,10.6,,7.2x4.4,10 46 36.7,+63 13 28,GX,"pB,L,E 0,glbM",V 52
,NGC 3370,Leo,11.6,,3.2x1.8,10 47 04.0,+17 16 24,GX,"cB,pL,vlE,gbM,r",II 81
,NGC 3348,UMa,11.1,,2.0x2.0,10 47 10.1,+72 50 22,GX,"B,S,ilE,psbM,*11 282°,21''",I 80
,NGC 3377,Leo,10.4,,5.2x3.0,10 47 42.3,+13 59 08,GX,"vB,cL,lE,svmbMBN",II 99
,NGC 3379,Leo,9.3,,5.4x4.8,10 47 49.7,+12 34 57,GX,"vB,cL,R,psbM,r",I 17
,NGC 3374,UMa,13.7,,1.2x0.9,10 48 01.1,+43 11 11,GX,"vF,cS,iR",III 701
,NGC 3380,LMi,12.5,,1.7x1.3,10 48 12.2,+28 36 06,GX,"pB,pS,R,sbM",II 360
,NGC 3384,Leo,9.9,,5.5x2.5,10 48 17.0,+12 37 49,GX,"vB,L,R,psmbM,2nd of 3",I 18
,NGC 3381,LMi,11.7,,2.0x1.9,10 48 25.0,+34 42 43,GX,"pF,cL,iR,vglbM",II 565
,NGC 3389,Leo,11.9,,2.8x1.3,10 48 28.0,+12 31 59,GX,"F,L,E pf,vglbM,3rd of 3",II 41
,NGC 3364,UMa,12.8,,1.5x1.5,10 48 29.7,+72 25 30,GX,"vF,L,R,vgbM,r,D* sf",III 318
,NGC 3395,LMi,12.1,,2.1x1.2,10 49 50.1,+32 58 58,GX,"cB,pS,ilE,1st of 2",I 116
,NGC 3396,LMi,12.1,,3.1x1.2,10 49 55.2,+32 59 27,GX,"pB,pS,ilE,2nd of 2",I 117
,NGC 3411,Hya,11.9,,2.1x2.1,10 50 26.1,-12 50 43,GX,"F,S,R,lbM",III 522
,NGC 3394,UMa,12.4,,1.9x1.4,10 50 39.9,+65 43 38,GX,"cF,S,lE,vgbM",II 872
,NGC 3400,LMi,13.2,,1.3x0.8,10 50 45.5,+28 28 09,GX,"pF,S,R,bM",II 361
,NGC 3412,Leo,10.5,,3.6x2.0,10 50 53.3,+13 24 43,GX,"B,S,lE 135,smbMN",I 27
,NGC 3401,Sex,,,,10 50.4,+05 48,NF,eF (not verified),III 88I
,NGC 3392,UMa,13.7,,0.8x0.6,10 51 03.0,+65 46 53,GX,"vF,S,psbM,st nr",III 88I
,NGC 3423,Sex,11.1,,3.8x3.2,10 51 14.3,+05 50 24,GX,"F,vL,R,vgbM,rr",IV 6=II 131
,NGC 3414,LMi,11,,3.5x2.6,10 51 16.3,+27 58 30,GX,"B,pL,R,mbM",II 362
,NGC 3413,LMi,12.1,,2.2x0.9,10 51 20.8,+32 45 58,GX,"F,S",II 493
,NGC 3418,LMi,13.2,,1.4x1.1,10 51 24.0,+28 06 43,GX,"cF,S,R,bM",II 363
,NGC 3425,Leo,13.1,,1.0x1.0,10 51 25.5,+08 34 01,GX,"eF,eS,R",III 108
,NGC 3398,UMa,13.6,,1.0x0.3,10 51 31.5,+55 23 27,GX,"vF,S,E,er",III 792
,NGC 3415,UMa,12.6,,2.1x1.3,10 51 42.7,+43 42 44,GX,"pB,S,vlE,stell,3 S st nr",II 718
,NGC 3424,LMi,12.4,,2.8x0.8,10 51 46.7,+32 53 59,GX,"pF,pL,lE,sp of 3",II 494
,NGC 3434,Leo,12.1,,2.1x1.9,10 51 58.1,+03 47 31,GX,"F,pS,R,vglbM",III 497
,NGC 3433,Leo,11.6,,3.5x3.2,10 52 03.9,+10 08 54,GX,"vF,vL,R,vgbM",III 20
,NGC 3408,UMa,13.5,,1.0x0.9,10 52 11.7,+58 26 18,GX,"vF,cS,R,2 pB st s",III 913
,NGC 3430,LMi,11.6,,4.0x2.2,10 52 11.7,+32 56 59,GX,"pB,L,iE,gbM,2nd of 3",I 118
,NGC 3407,UMa,13.6,,1.4x0.7,10 52 17.9,+61 22 46,GX,"vF,vS,R,vS * nr",III 919
,NGC 3432,LMi,11.3,,6.8x1.5,10 52 31.0,+36 37 09,GX,"pB,pL,vmE 40,** close sp",I 172
,NGC 3437,Leo,12.1,,2.5x0.8,10 52 35.7,+22 56 04,GX,"pB,pL,lE 120,gbM",II 47
,NGC 3440,UMa,13.2,,2.1x0.5,10 53 49.6,+57 07 08,GX,"vF,S,lE",III 914
,NGC 3403,Dra,12.2,,3.0x1.2,10 53 55.1,+73 41 24,GX,"pF,L,iE,vgbM.",II 335
,NGC 3456,Crt,12.6,,1.9x1.3,10 54 03.2,-16 01 39,GX,"eF,att to *12 f",IV 29
,NGC 3451,LMi,13,,1.7x0.8,10 54 21.0,+27 14 22,GX,"F,pL,vlE,vlbM",II 364
,NGC 3455,Leo,12,,2.5x1.5,10 54 31.0,+17 17 04,GX,"pF,S,E,gbM,r,sf of 2",II 82
,NGC 3445,UMa,12.6,,1.6x1.5,10 54 35.9,+56 59 24,GX,"cB,pL,iR,vglbM,*10 nf 2'",I 267
,NGC 3448,UMa,12.1,,5.6x1.8,10 54 39.0,+54 18 19,GX,"B,pL,mE 67,gbM,edge on,in field of 44 U.Maj.",I 233
,NGC 3435,UMa,13.2,,1.9x1.2,10 54 48.4,+61 17 23,GX,"cF,pS,lE,vgbM",II 887
,NGC 3462,Leo,12.2,,1.7x1.2,10 55 21.1,+07 41 48,GX,"vF,vS,vlE,psbM",II 16
,NGC 3458,UMa,12.2,,1.4x0.9,10 56 01.5,+57 07 01,GX,"vB,vS,R,stellar",I 268
,NGC 3468,UMa,13,,1.6x1.0,10 57 31.2,+40 56 46,GX,"F,eS,R,bM",III 632
,NGC 3473,Leo,13.6,,1.1x1.0,10 58 05.2,+17 07 27,GX,"vF,E,bet 2 st",III 67
,NGC 3475,Leo,13.1,,1.7x1.1,10 58 25.3,+24 13 34,GX,"vF,R,gbM,*13 1' n (2' s?)",III 332
,NGC 3470,UMa,13.2,,1.4x1.2,10 58 44.9,+59 30 39,GX,"vF,S,R,vgbM",II 888
,NGC 3471,UMa,12.5,,1.7x0.8,10 59 09.1,+61 31 51,GX,"vF,S,R,bM",III 972
,NGC 3478,UMa,12.9,,2.6x1.2,10 59 27.3,+46 07 21,GX,"eF,S,R",III 705
,NGC 3465,Dra,13.5,,1.3x1.1,10 59 31.3,+75 11 29,GX,"eF,pL,R,vglbM,** nf",III 967
,NGC 3485,Leo,11.8,,2.3x2.0,11 00 02.4,+14 50 28,GX,"F,L,R,glbM,r",II 100
,NGC 3489,Leo,10.3,,3.5x2.0,11 00 18.6,+13 54 04,GX,"vB,pL,lE 80,smbMN",II 101
,NGC 3486,LMi,10.5,,7.1x5.2,11 00 23.8,+28 58 30,GX,"cB,cL,R,gmbM",I 87
,NGC 3491,Leo,13.2,,0.9x0.9,11 00 35.4,+12 09 42,GX,"eF,cS,R,bMN",III 21
,NGC 3495,Leo,11.8,,4.9x1.2,11 01 16.3,+03 37 40,GX,"vF,pL,mE",III 498
,NGC 3488,UMa,12.9,,1.9x1.3,11 01 23.6,+57 40 39,GX,"eF,vlE,pS,*13 s att",I 269
,NGC 3498,Leo,,,,11 01 41.5,+14 21 04,***,"eF,pL",III 75
,NGC 3500,Dra,13.8,,1.3x0.6,11 01 51.4,+75 12 05,GX,"vF & eF,Dneb,v near",III 967=III 968
,NGC 3508,Crt,13.2,,1.0x0.9,11 02 59.7,-16 17 19,GX,"F,S,bM,* 0'.5 nf",II 507
,NGC 3523,Dra,12.9,,1.3x1.3,11 03 06.3,+75 06 57,GX,"F,pL,lbM (place doubtful)",II 904
,NGC 3499,UMa,13.6,,0.8x0.7,11 03 11.0,+56 13 18,GX,"vF,vS,stellar",III 793
,NGC 3504,LMi,11,,2.7x2.1,11 03 11.2,+27 58 20,GX,"B,L,E,mbMN,rr,p of 2",I 88
,NGC 3506,Leo,12.5,,1.2x1.1,11 03 12.9,+11 04 37,GX,"vF,cS,R,vgvlbM",III 22
,NGC 3511,Crt,11,,5.8x2.0,11 03 23.7,-23 05 11,GX,"vF,vL,mE",V 39
,NGC 3507,Leo,10.9,,3.4x2.9,11 03 25.6,+18 08 08,GX,"cF,pL,R,sbMS *,*9 att 25",IV 7
,NGC 3510,LMi,12.2,,4.0x0.8,11 03 43.6,+28 53 06,GX,"F,L,cE,*7,310,8'",II 365
,NGC 3513,Crt,11.5,,2.8x2.2,11 03 46.0,-23 14 38,GX,"vF,vL,mE",V 40
,NGC 3512,LMi,12.3,,1.6x1.5,11 04 02.9,+28 02 12,GX,"F,pS,R,pgbM,f of 2",II 366
,NGC 3509,Leo,12.7,,2.1x1.0,11 04 23.6,+04 49 43,GX,"eF,S,lE?",III 598
,NGC 3517,UMa,13,,0.9x0.8,11 05 36.9,+56 31 28,GX,"eF,S,R,vgbM",II 884
,NGC 3521,Leo,9,,11.0x5.1,11 05 49.2,-00 02 02,GX,"cB,cL,mE 140,vsmbMN",I 13
,NGC 3524,Leo,12.8,,1.6x0.5,11 06 32.1,+11 23 08,GX,"F,S,lE,psbM,2 st np in line",III 23
,NGC 3516,UMa,11.7,,1.7x1.3,11 06 47.5,+72 34 07,GX,"pB,vS,iR,psmbM *",II 336
,NGC 3497,Crt,,,,11 07 18.1,-19 28 19,Dup,"vF,vS,iR,glbM",III 824
,NGC 3527,UMa,13.7,,1.0x0.9,11 07 18.2,+28 31 39,GX,"eF,S,*10 p 60''",III 350
,NGC 3535,Leo,13.5,,1.1x0.5,11 08 34.0,+04 49 55,GX,"cF,vS,R,bM,r",III 111
,NGC 3530,UMa,13.8,,0.6x0.3,11 08 40.4,+57 13 48,GX,"vF,S,R,pgbM",III 915
,NGC 3547,Leo,12.8,,1.9x0.9,11 09 55.9,+10 43 14,GX,"F,S,lE,vlbM",II 42
,NGC 3550,UMa,13.3,,1.1x1.0,11 10 38.5,+28 46 04,GX,"F (var?),S,R,bM,*9 f 1',1st of 4",III 351
,NGC 3552,UMa,14.6,,0.6x0.5,11 10 42.9,+28 41 35,GX,"eF,vS,forms Dneb w NGC 3552",III 352
,NGC 3559,Leo,12.7,,1.3x0.9,11 10 45.2,+12 00 58,GX,"eF,pS,lE,r",III 79
,NGC 3543,UMa,14.1,,1.3x0.2,11 10 56.5,+61 20 49,GX,"eF,vS,E 0,r",III 920
,NGC 3549,UMa,12.1,,3.2x1.2,11 10 56.8,+53 23 17,GX,"cB,cL,cE 160",I 220
,NGC 3567,Leo,13.3,,0.9x0.7,11 11 18.7,+05 50 10,GX,"eF,R,sbM,r",III 89
,NGC 3571,Crt,12.1,,3.0x1.0,11 11 30.3,-18 17 23,GX,"pF,pL,iF,bM",II 819
,NGC 3556,UMa,10,,8.7x2.2,11 11 31.8,+55 40 14,GX,"cB,vL,vmE 79,pBM",V 46
,NGC 3562,Dra,12.2,,1.7x1.3,11 12 58.7,+72 52 45,GX,"pF,pS,lE,gbM,*15,22,70''",II 337
,NGC 3585,Hya,9.9,,4.7x2.6,11 13 17.1,-26 45 18,GX,"B,pL,E,vsmbMN,2 B st tri",II 269
,NGC 3577,UMa,13.4,,1.4x1.4,11 13 44.9,+48 16 22,GX,"eF,vS,p of 2",III 723
,NGC 3591,Crt,13.3,,1.3x0.9,11 14 03.3,-14 05 14,GX,"vF,S,iR,lbM",III 529
,NGC 3583,UMa,11.1,,2.8x1.8,11 14 10.8,+48 19 06,GX,"pB,pL,R,vgmbM",II 728
,NGC 3593,Leo,10.9,,5.2x1.9,11 14 37.0,+12 49 03,GX,"B,cL,E 90,psmbM",I 29
,NGC 3596,Leo,11.3,,4.0x3.8,11 15 06.2,+14 47 13,GX,"pF,L,R,glbM",II 102
,NGC 3589,UMa,13.8,,1.5x0.8,11 15 13.4,+60 42 02,GX,"vF,L,E,vgbM,in tri of L st",III 921
,NGC 3595,UMa,12.1,,1.6x0.7,11 15 25.5,+47 26 49,GX,"vF,vS,vlE,stellar,cB* n",III 706
,NGC 3599,Leo,12,,2.7x2.1,11 15 27.0,+18 06 37,GX,"B,pS,R,pgmbM",II 49
,NGC 3600,UMa,11.7,,4.1x0.9,11 15 52.0,+41 35 28,GX,"pF,S,lE 0,vgbM",II 709
,NGC 3594,UMa,13.7,,1.3x1.2,11 16 14.0,+55 42 15,GX,"vF,vS,stellar",III 770
,NGC 3605,Leo,12.3,,1.5x1.0,11 16 46.6,+18 01 01,GX,"F,S,R,sp of 3",III 27
,NGC 3607,Leo,9.9,,4.9x2.5,11 16 54.7,+18 03 06,GX,"vB,L,R,vmbM,2nd of 3",II 50
,NGC 3608,Leo,10.8,,3.2x2.6,11 16 59.0,+18 08 55,GX,"B,pL,R,psbM,3rd of 3",II 51
,NGC 3604,Leo,,,,11 17 30.1,+04 33 19,Dup,"pB,S,lE,mbM",II 626
,NGC 3611,Leo,12.1,,2.1x1.7,11 17 30.1,+04 33 19,GX,"pF,cS,iR,psmbM,*10 np 3'",II 521
,NGC 3615,Leo,12.8,,1.4x0.9,11 18 06.7,+23 23 50,GX,"cF,vS,smbM,stellar,p of 2",III 333
,NGC 3616,Leo,,,,11 18 08.9,+14 45 53,NF,"eF,pL",III 76
,NGC 3621,Hya,9.7,,12.3x7.1,11 18 16.0,-32 48 42,GX,"cB,vL,E 160,am 4 st",I 241
,NGC 3614,UMa,11.6,,4.6x2.6,11 18 21.3,+45 44 53,GX,"F,pL,lE 90,glbM,r",II 729
,NGC 3610,UMa,10.8,,2.7x2.3,11 18 25.3,+58 47 10,GX,"vB,pS,lE 90,vsvmbMSN",I 270
,NGC 3618,Leo,13.6,,0.9x0.8,11 18 32.6,+23 28 08,GX,"vF,S,f of 2",III 334
,NGC 3613,UMa,10.9,,3.9x1.9,11 18 36.0,+58 00 00,GX,"vB,cL,mE 305,smbMN",I 271
,NGC 3619,UMa,11.5,,2.7x2.3,11 19 21.6,+57 45 29,GX,"cB,cL,R,vgmbM",I 244
,NGC 3626,Leo,11,,2.7x1.9,11 20 03.9,+18 21 24,GX,"B,S,vlE,sbM",II 52
,NGC 3632,Leo,,,,11 20 03.9,+18 21 24,Dup,"pB,* inv",II 30
,NGC 3622,UMa,13.2,,1.2x0.5,11 20 12.5,+67 14 29,GX,"pB,S,R,gbM",II 879
,NGC 3628,Leo,9.5,,14.8x3.0,11 20 16.2,+13 35 22,GX,"pB,vL,vmE 102",V 8
,NGC 3630,Leo,11.9,,4.6x3.0,11 20 17.0,+02 57 52,GX,"pB,S,R,smbMN",II 32
,NGC 3645,Leo,,,,11 20 17.0,+02 57 52,Dup,"pB,S,E,bM",II 32
,NGC 3636,Crt,12.4,,1.3x1.3,11 20 25.1,-10 16 55,GX,"F,vS,R,lbM,*7 f,p of 2",II 550
,NGC 3625,UMa,13.1,,2.0x0.6,11 20 31.2,+57 46 53,GX,"F,S,lE 135",II 885
,NGC 3629,Leo,12.1,,2.3x1.6,11 20 31.7,+26 57 49,GX,"cF,L,R,vgvlbM",II 338
,NGC 3637,Crt,12.7,,1.6x1.5,11 20 39.5,-10 15 27,GX,"F,vS,R,psbM,*7 p,f of 2",II 551
,NGC 3631,UMa,10.4,,5.0x4.8,11 21 02.9,+53 10 10,GX,"pB,L,R,svmbMrN",I 226
,NGC 3640,Leo,10.4,,4.0x3.2,11 21 06.8,+03 14 05,GX,"B,pL,R,psbM",II 338
,NGC 3646,Leo,11.1,,3.9x2.2,11 21 43.1,+20 10 10,GX,"cF,cL,lE,gbM,sp of 2",III 15
,NGC 3649,Leo,13.7,,1.2x0.6,11 22 14.8,+20 12 30,GX,"vF,pS,R,gbM,nf of 2",III 16
,NGC 3642,UMa,11.2,,5.4x4.5,11 22 17.9,+59 04 28,GX,"pB,pL,R,vgbM",I 245
,NGC 3651,Leo,13.2,,1.1x1.1,11 22 26.3,+24 17 56,GX,"cF,vS,R,bM,np of 2",III 335
,NGC 3653,Leo,13.6,,0.9x0.6,11 22 30.0,+24 16 45,GX,"vF,vS,sf of 2",III 336
,NGC 3652,UMa,12.2,,2.0x0.7,11 22 39.0,+37 45 54,GX,"pF,cL,lE,vgbM",II 775
,NGC 3655,Leo,11.6,,1.5x1.0,11 22 54.7,+16 35 24,GX,"pB,pS,iR,bM,r",I 5
,NGC 3660,Crt,11.9,,2.9x2.2,11 23 32.2,-08 39 31,GX,"F,pL,iR,vgbM",II 635
,NGC 3661,Crt,14,,1.7x0.8,11 23 38.4,-13 49 51,GX,"F,S,R,stellar,p of 2",III 530
,NGC 3656,UMa,12.5,,1.6x1.6,11 23 38.5,+53 50 32,GX,"pB,S,R,vgbM,*12 p",II 782
,NGC 3659,Leo,12.3,,2.1x1.1,11 23 45.3,+17 49 04,GX,"cF,S,lE,r",II 53
,NGC 3662,Leo,12.9,,1.4x0.9,11 23 45.6,-01 06 12,GX,"vF,S,att to *13",IV 4
,NGC 3657,UMa,12.4,,1.4x1.4,11 23 55.6,+52 55 15,GX,"cF,vS,R,stellar",III 768
,NGC 3658,UMa,12.2,,1.6x1.5,11 23 58.3,+38 33 45,GX,"F,S,R,svmbMN = *14",IV 59
,NGC 3654,UMa,12.7,,1.2x0.6,11 24 10.9,+69 24 47,GX,"F,S,lE 15",II 880
,NGC 3667,Crt,12.7,,1.5x1.0,11 24 17.0,-13 51 26,GX,"pF,pL,iR,vlbM",III 531
,NGC 3666,Leo,12,,4.4x1.2,11 24 26.2,+11 20 31,GX,"F,E 90,*6 f 34'',5' n",I 20
,NGC 3665,UMa,10.8,,2.5x2.0,11 24 43.7,+38 45 47,GX,"cB,cL,iR,pgmbM",I 219
,NGC 3670,Leo,13.5,,1.1x0.7,11 24 49.7,+23 56 43,GX,"vF,vS,R",III 337
,NGC 3672,Crt,11.4,,4.2x1.9,11 25 02.5,-09 47 40,GX,"pB,L,E 0,gbM",I 131
,NGC 3669,UMa,12.4,,2.2x0.5,11 25 26.7,+57 43 17,GX,"vF,pL,pmE 135,er",II 829
,NGC 3668,UMa,12.3,,1.7x1.3,11 25 30.4,+63 26 46,GX,"F,pS,iR,gbM,*9 np",II 845
,NGC 3671,UMa,14.6,,0.5x0.4,11 25 52.5,+60 28 46,GX,"vF,vS,2 vS st inv",III 922
,NGC 3675,UMa,10.2,,5.9x3.1,11 26 07.8,+43 35 06,GX,"vB,cL,vmE 0,vsmbMN,many st p",I 194
,NGC 3679,Leo,,,1.0x0.5,11 26 08.6,-05 35 09,GX,"eF,cL,R,r,v nr vB*",III 112
,NGC 3674,UMa,12.2,,1.9x0.6,11 26 26.6,+57 02 54,GX,"pF,iF",II 886
,NGC 3681,Leo,11.2,,2.5x2.0,11 26 29.8,+16 51 48,GX,"B,pS,R,bM",II 159
,NGC 3683,UMa,12.5,,1.9x0.7,11 27 32.0,+56 52 37,GX,"cB,pL,E",I 246
,NGC 3682,Dra,12.5,,1.7x1.1,11 27 41.2,+66 35 23,GX,"cB,S,iR,spmbMN",I 262
,NGC 3686,Leo,11.3,,3.2x2.5,11 27 44.1,+17 13 26,GX,"pB,L,vlE,vgbM,r",II 160=III 28
,NGC 3687,UMa,12,,1.9x1.9,11 28 00.6,+29 30 39,GX,"pB,pS,R,lbM,r",II 770
,NGC 3691,Leo,11.8,,1.3x1.0,11 28 09.4,+16 55 11,GX,"F,pS,lE,r",II 54
,NGC 3689,Leo,12.3,,1.7x1.1,11 28 11.0,+25 39 41,GX,"pB,pL,lE,bM",II 339
,NGC 3693,Crt,12.3,,3.7x0.8,11 28 11.5,-13 11 41,GX,"cF,S,E,gbM",III 532
,NGC 3692,Leo,12.1,,3.2x0.7,11 28 24.0,+09 24 27,GX,"F,mE,r",II 152
,NGC 3690,UMa,11.5,,2.0x1.5,11 28 31.9,+58 33 45,GX,"pB,pS,vlE 80,pgbM,S st sf nr",I 247
,NGC 3701,Leo,12.9,,1.9x0.9,11 29 28.9,+24 05 36,GX,"pF,pL,lE",II 349
,NGC 3705,Leo,11.1,,4.9x2.0,11 30 07.4,+09 16 37,GX,"pF,pL,R,vsmbM,r",II 13
,NGC 3710,Leo,13.1,,1.0x0.8,11 31 07.0,+22 46 05,GX,"F,S,*7-8 nf 5'",II 350
,NGC 3715,Crt,11.1,,1.5x1.0,11 31 32.3,-14 13 53,GX,"pF,S,R,vgvlbM",II 562
,NGC 3713,Leo,13.2,,1.2x0.8,11 31 42.0,+28 09 13,GX,"F,cS,R,sbMN",II 367
,NGC 3714,UMa,14.1,,0.5x0.4,11 31 53.6,+28 21 31,GX,"F,S,R,psbM",III 353
,NGC 3747,Dra,,,0.3x0.1,11 32 31.0,+74 22 42,GX,"eF,S,place doubtful",III 969
,NGC 3752,Dra,12.9,,1.7x0.7,11 32 32.3,+74 37 39,GX,"pB,pL",II 905
,NGC 3718,UMa,10.8,,8.1x4.0,11 32 35.0,+53 04 05,GX,"pB,vL,R,vglbM",I 221
,NGC 3728,Leo,13,,2.0x1.5,11 33 15.8,+24 26 49,GX,"F,S,R,bM",II 351
,NGC 3726,UMa,10.4,,6.2x4.3,11 33 21.1,+47 01 45,GX,"pB,vL,lE 0,vsmbM *15,*11 n",II 730
,NGC 3725,UMa,13,,1.2x0.9,11 33 40.6,+61 53 16,GX,"cF,S,R,gvlbM,r",II 836
,NGC 3729,UMa,11.4,,2.8x1.9,11 33 49.3,+53 07 33,GX,"pB,pL,lE 0,gbM,*12 nr",I 222
,NGC 3731,Leo,12.9,,1.0x0.9,11 34 11.7,+12 30 44,GX,"vF,vS,R",III 80
,NGC 3732,Crt,12.5,,1.2x1.2,11 34 13.9,-09 50 44,GX,"F,S,R,psbM,*14 sp 225",II 552
,NGC 3734,Crt,13.9,,1.3x1.0,11 34 40.7,-14 04 54,GX,"eF,S,R,gbM",III 935
,NGC 3733,UMa,12.4,,4.8x2.2,11 35 01.7,+54 51 02,GX,"eF,S,iR,*6 sf",III 771
,NGC 3737,UMa,12.9,,1.0x1.0,11 35 36.4,+54 56 55,GX,"vF,stellar",III 772
,NGC 3738,UMa,11.7,,2.5x1.9,11 35 48.5,+54 31 28,GX,"pB,pL,bM",II 783
,NGC 3735,Dra,11.8,,4.2x0.8,11 35 57.3,+70 32 09,GX,"pB,L,mE 130,mbM",I 287
,NGC 3740,UMa,14,,0.9x0.4,11 36 12.3,+59 58 35,GX,"vF,vS,R,vgbM",III 847
,NGC 3756,UMa,11.5,,4.2x2.1,11 36 47.9,+54 17 39,GX,"pF,L,mE N-S",II 784
,NGC 3757,UMa,12.6,,1.1x1.1,11 37 02.9,+58 24 56,GX,"vF,R,stellar,vS* 1 d sf",III 843
,NGC 3768,Leo,12.4,,1.8x1.2,11 37 14.4,+17 50 23,GX,"vF,eS,stellar",III 29
,NGC 3762,UMa,12.6,,1.9x0.5,11 37 23.9,+61 45 33,GX,"F,vlE,gbM",II 837
,NGC 3769,UMa,11.8,,3.1x1.0,11 37 44.2,+47 53 34,GX,"pB,S,pmE",II 731
,NGC 3772,Leo,13.5,,1.1x0.6,11 37 48.5,+22 41 28,GX,"vF,S,E,r",II 352
,NGC 3770,UMa,12.9,,1.0x0.7,11 37 58.7,+59 37 01,GX,"pF,S,R,gbM,r",II 838
,NGC 3773,Leo,12,,1.2x1.0,11 38 13.0,+12 06 44,GX,"cF,cS,R,psbM",III 81
,NGC 3782,UMa,12.4,,1.7x1.1,11 39 20.7,+46 30 48,GX,"F,S,att to *15,another * inv",II 732
,NGC 3780,UMa,11.5,,3.1x2.5,11 39 22.3,+56 16 15,GX,"pF,L,vlE,vgbM,r",I 227
,NGC 3791,Crt,13.7,,1.3x1.0,11 39 41.7,-09 22 02,GX,"vF,vS,R,gbM,*8 s 6'",III 609
,NGC 3790,Leo,13.9,,1.1x0.3,11 39 47.2,+17 42 44,GX,"cF,vS,pmE,sbM,2 S st f,1st of 3",III 109
,NGC 3795,UMa,13.1,,2.1x0.5,11 40 06.7,+58 36 47,GX,"vF,S,mE",III 844
,NGC 3800,Leo,12.7,,2.0x0.6,11 40 13.4,+15 20 32,GX,"F,pS,E,pglbM,r,f of 2",II 103
,NGC 3798,Leo,12.1,,2.5x1.8,11 40 14.0,+24 41 49,GX,"F,cS,lE,stellar,r",II 340
,NGC 3801,Leo,12,,3.5x2.1,11 40 16.8,+17 43 41,GX,"pF,pL,R,bM,r,2nd of 3",II 161
,NGC 3802,Leo,13.3,,1.1x0.3,11 40 18.8,+17 45 57,GX,"vF,pS,r,2 vB st p,3rd of 3",III 30
,NGC 3796,UMa,12.6,,1.3x0.9,11 40 31.1,+60 17 56,GX,"F,cS,R,mbM",II 839
,NGC 3805,Leo,12.6,,1.4x1.1,11 40 41.6,+20 20 35,GX,"cB,cS,R,bM,r",III 375
,NGC 3808,Leo,13.5,,1.7x0.9,11 40 44.2,+22 25 46,GX,"vF,vS",III 338
,NGC 3794,UMa,,,,11 40 54.1,+56 12 10,Dup,"cF,pS,vS* vnr",III 773
,NGC 3804,UMa,12.9,,2.2x1.4,11 40 54.1,+56 12 10,GX,"pB,E",II 830
,NGC 3810,Leo,10.8,,4.3x3.0,11 40 58.7,+11 28 17,GX,"B,L,vlE",I 21
,NGC 3812,Leo,12.4,,1.7x1.6,11 41 07.8,+24 49 18,GX,"cF,vS,R,1st of 3,*6 sf 3'",III 320
,NGC 3811,UMa,12.3,,2.2x1.7,11 41 16.6,+47 41 27,GX,"F,S,vlE,glbM",II 737
,NGC 3813,UMa,11.6,,2.2x1.1,11 41 18.7,+36 32 47,GX,"cB,pL,pmE 90±,bM",I 94
,NGC 3815,Leo,13,,1.7x0.9,11 41 39.3,+24 48 01,GX,"cF,S,3rd of 3",III 339
,NGC 3818,Vir,11.7,,2.0x1.2,11 41 57.3,-06 09 21,GX,"F,pS,R,psbM",III 284
,NGC 3821,Leo,12.9,,1.4x1.3,11 42 09.0,+20 18 56,GX,"vF,cS,R,bM,bet 2 st",III 376
,NGC 3822,Vir,13.1,,1.4x0.8,11 42 11.1,+10 16 40,GX,"pF,pS,3rd of 4",II 153
,NGC 3848,Vir,,,,11 42 11.1,+10 16 40,Dup,"eF,vS",III 35
