,NGC 0752,ANDROMEDA,5.7,autumn,70.7,01 57 48,+37 51.0,"Open Cluster - Cl,vvL,Ri,*L & S,C,VII 32 "
,NGC 0773,CARINA,13.2,winter,1.6,01 58 52.0,-11 30 53,"Galaxy - cF,pL,E0,glbM,III 468 "
,NGC 0772,ARIES,10.3,autumn,8.4,01 59 19.8,+19 00 30,"Galaxy - B,cL,R,gbM,r,I 112 "
,NGC 0774,ARIES,13,autumn,1.9,01 59 34.7,+14 00 29,"Galaxy - vF,stellar,III 214 "
,NGC 0779,CARINA,11.2,winter,4.2,01 59 42.3,-05 57 51,"Galaxy - cB,L,mE162,mbM,I 101 "
,NGC 0781,ARIES,13,autumn,1.6,02 00 09.0,+12 39 22,"Galaxy - eF,stellar,III 215 "
,NGC 0777,TRIANGULUM AUSTRALE,11.5,summer,3.2,02 00 14.9,+31 25 46,"Galaxy - pB,pL,R,glbM,II 223 "
,NGC 0780,TRIANGULUM AUSTRALE,13.4,summer,1.8,02 00 35.2,+28 13 31,"Galaxy - vF,vS,E,3*p,III 583 "
,NGC 0788,CARINA,12.1,winter,2.4,02 01 06.4,-06 48 57,"Galaxy - pF,pS,R,bM,II 435 "
,NGC 0790,CARINA,12.7,winter,1.8,02 01 21.6,-05 22 15,"Galaxy - cF,cS,R,bM,III 433 "
,NGC 0794,ARIES,12.7,autumn,1.7,02 02 29.3,+18 22 23,"Galaxy - vF,cS,stellar,III 207 "
,NGC 0797,ANDROMEDA,12.6,autumn,2.1,02 03 28.0,+38 07 01,"Galaxy - vF,S,iR,sbM,* nr,III 566 "
,NGC 0803,ARIES,12.6,autumn,3.3,02 03 44.7,+16 01 52,"Galaxy - vF,S,iR,glbM,*10p,III 208 "
,NGC 0807,TRIANGULUM AUSTRALE,12.5,summer,2.2,02 04 55.7,+28 59 16,"Galaxy - vF,vS,iR,bet 2* n&sp,III 151 "
,NGC 0821,ARIES,10.7,autumn,3.1,02 08 21.1,+10 59 41,"Galaxy - pB,vS,vlE,svmbM,* np,I 152 "
,NGC 0818,ANDROMEDA,12.5,autumn,3.3,02 08 44.5,+38 46 38,"Galaxy - pB,cL,lE,mbM,II 604 "
,NGC 0827,CARINA,12.7,winter,2.3,02 08 56.3,+07 58 17,"Galaxy - vF,S,E,bM,am st,III 227 "
,NGC 0833,CARINA,12.7,winter,1.7,02 09 20.8,-10 07 59,"Galaxy - F,S,R,1st of 4,II 482 "
,NGC 0835,CARINA,12.1,winter,1.6,02 09 24.6,-10 08 10,"Galaxy - F,S,R,2nd of 4,II 483 "
,NGC 0838,CARINA,13,winter,1.4,02 09 38.4,-10 08 47,"Galaxy - vF,vS,R,3rd of 4,II 484 "
,NGC 0839,CARINA,13.1,winter,1.6,02 09 42.7,-10 11 01,"Galaxy - vF,pS,R,4th of 4,II 485 "
,NGC 0828,ANDROMEDA,12.3,autumn,3.6,02 10 09.6,+39 11 26,"Galaxy - pB,S,iR,D* f 15'',II 605 "
,NGC 0834,ANDROMEDA,13.1,autumn,1.2,02 11 01.4,+37 40 01,"Galaxy - vF,S,lE,III 567 "
,NGC 0850,CARINA,12.9,winter,1.6,02 11 13.6,-01 29 08,"Galaxy - eF,eS,iF,III 259 "
,NGC 0841,ANDROMEDA,12.6,autumn,2.1,02 11 17.4,+37 29 50,"Galaxy - pB,vS,mbMN=*13,14,III 604 "
,NGC 0853,CARINA,12.7,winter,2.4,02 11 41.3,-09 18 20,"Galaxy - F,S,E,II 486 "
,NGC 0855,TRIANGULUM AUSTRALE,12.6,summer,2.8,02 14 03.7,+27 52 38,"Galaxy - F,S,lE90,bM,II 613 "
,NGC 0863,CARINA,13,winter,1.5,02 14 33.6,-00 46 00,"Galaxy - vF,R,bM,stellar,III 260 "
,NGC 0864,CARINA,10.9,winter,5.9,02 15 27.8,+06 00 09,"Galaxy - eF,cL,R,gbM,III 457 "
,NGC 0873,CARINA,12.4,winter,2.1,02 16 32.4,-11 20 56,"Galaxy - F,pL,R,vglbM,II 474 "
,NGC 0867,CARINA,,winter,,02 17 04.8,+01 14 39,"Disk unseen object - eF,vS,R,bM,III 2 "
,NGC 0871,ARIES,13.6,autumn,1.3,02 17 10.7,+14 32 52,"Galaxy - vF,vS,E,*10 sf 5',III 201 "
,NGC 0877,ARIES,11.9,autumn,3.0,02 17 59.4,+14 32 40,"Galaxy - pF,pL,lE,pgbM,*9 4' sf,II 246 "
,NGC 0881,CARINA,12.4,winter,2.7,02 18 45.2,-06 38 20,"Galaxy - F,pS,E,bM,2or3* nr,II 436 "
,NGC 0869,PERSEUS,3.5,autumn,42.4,02 19 04,+57 08.1,"Open Cluster - Cl,vvL,vRi,*7...14,VI 33 "
,NGC 0883,CARINA,12.4,winter,2.0,02 19 05.2,-06 47 29,"Galaxy - pF,pS,vlE,bM,D* nr,II 437 "
,NGC 0887,CARINA,12,winter,2.3,02 19 32.6,-16 04 12,"Galaxy - F,S,iR,pgbM,III 486 "
,NGC 0895,CARINA,11.7,winter,4.4,02 21 36.2,-05 31 14,"Galaxy - F,vL,iR,gbM,Dneb w 894,II 438 "
,NGC 0890,TRIANGULUM AUSTRALE,11.2,summer,3.0,02 22 01.0,+33 15 58,"Galaxy - B,S,R,bM,3F* sp,II 225 "
,NGC 0884,PERSEUS,3.6,autumn,42.4,02 22 32,+57 08.6,"Open Cluster - Cl,vL,vRi,ruby*M,VI 34 "
,NGC 0891,ANDROMEDA,9.9,autumn,13.7,02 22 33.4,+42 21 03,"Galaxy - B,vL,vmE22,V 19 "
,NGC 0907,CARINA,12.6,winter,1.9,02 23 01.8,-20 42 43,"Galaxy - F,S,E90,gbM,III 224 "
,NGC 0908,CARINA,10.2,winter,6.5,02 23 04.8,-21 14 04,"Galaxy - cB,vL,E,I 153 "
,NGC 0898,ANDROMEDA,12.9,autumn,2.0,02 23 20.3,+41 57 05,"Galaxy - eF,vS,lE,III 570 "
,NGC 0922,FORNAX,12.1,winter,2.5,02 25 04.7,-24 47 25,"Galaxy - cF,pL,R,gpmbM,III 239 "
,NGC 0910,ANDROMEDA,12.2,autumn,2.8,02 25 26.8,+41 49 26,"Galaxy - vF,pS,stellar,III 571 "
,NGC 0896,CANIS MAJOR,,winter,30.0,02 25 28,+62 01 09,"Emission Nebula - eF,pL,iF,III 695 "
,NGC 0924,ARIES,12.4,autumn,2.6,02 26 46.8,+20 29 51,"Galaxy - eF,vS,iR,III 474 "
,NGC 0925,TRIANGULUM AUSTRALE,10.1,summer,12.0,02 27 17.0,+33 34 43,"Galaxy - cF,cL,E,vgbM,2*13 np,III 177 "
,NGC 0936,CARINA,10.1,winter,6.2,02 27 37.5,-01 09 19,"Galaxy - vB,vL,R,mbMN,p of 2,IV 23 "
,NGC 0932,ARIES,12.4,autumn,2.5,02 27 54.7,+20 19 57,"Galaxy - F,S,lE,3* inv,II 489 "
,NGC 0941,CARINA,12.4,winter,3.2,02 28 27.8,-01 09 05,"Galaxy - vF,cL,R,f of 2,III 261 "
,NGC 0945,CARINA,12.1,winter,3.1,02 28 37.3,-10 32 21,"Galaxy - vF,L,iR,glbM,II 487 "
,NGC 0955,CARINA,12,winter,2.9,02 30 33.3,-01 06 31,"Galaxy - pB,S,E,psbM,II 278 "
,NGC 0958,CARINA,12.1,winter,3.1,02 30 42.7,-02 56 22,"Galaxy - pF,ilE,bM,II 237 "
,NGC 0949,TRIANGULUM AUSTRALE,11.8,summer,2.7,02 30 48.8,+37 08 12,"Galaxy - cB,L,E,vgbM,I 154 "
,NGC 0977,CARINA,12.7,winter,2.2,02 33 03.4,-10 45 35,"Galaxy - eF,pS,R,vlbM,am sc st,III 472 "
,NGC 0972,ARIES,11.4,autumn,3.7,02 34 13.4,+29 18 43,"Galaxy - pB,cL,lE,gmbM,3*s,II 211 "
,NGC 0980,ANDROMEDA,13,autumn,1.9,02 35 18.6,+40 55 35,"Galaxy - vF,pS,sp of 2,III 572 "
,NGC 0982,ANDROMEDA,12.5,autumn,1.6,02 35 24.9,+40 52 11,"Galaxy - F,S,nf of 2,III 573 "
,NGC 0991,CARINA,11.7,winter,3.8,02 35 32.2,-07 09 16,"Galaxy - vF,cL,iF,vlbM,III 434 "
,NGC 0990,ARIES,12.5,autumn,2.3,02 36 18.2,+11 38 32,"Galaxy - F,S,R,psbM,III 557 "
,NGC 0987,TRIANGULUM AUSTRALE,12.4,summer,1.7,02 36 49.6,+33 19 38,"Galaxy - F,S,vlE,bM,r,2*14 np,III 161 "
,NGC 1022,CARINA,11.3,winter,3.8,02 38 32.6,-06 40 39,"Galaxy - cB,pL,R,mbM,*11 nf 2',I 102 "
,NGC 1024,ARIES,12.1,autumn,4.1,02 39 11.9,+10 50 49,"Galaxy - pF,S,lE,bM,*11 nf 1',II 592 "
,NGC 1012,ARIES,12,autumn,2.7,02 39 14.9,+30 09 05,"Galaxy - F,pS,iR,bM,st inv,III 152 "
,NGC 1003,PERSEUS,11.5,autumn,5.8,02 39 16.9,+40 52 20,"Galaxy - pF,L,E90,mbM,r,II 238=III 198 "
,NGC 1032,CARINA,11.6,winter,3.5,02 39 23.6,+01 05 37,"Galaxy - pB,S,vlE,bM,3*trapezoid,II 5 "
,NGC 1035,CARINA,12.2,winter,2.3,02 39 29.0,-08 07 57,"Galaxy - pF,L,mE,r,*17 att sf,II 284 "
,NGC 1030,ARIES,13.2,autumn,1.7,02 39 50.8,+18 01 28,"Galaxy - vF,iE,III 581 "
,NGC 1023,PERSEUS,9.4,autumn,9.2,02 40 23.8,+39 03 48,"Galaxy - vB,vL,vmE,vvmbM,I 156 "
,NGC 1036,ARIES,13.2,autumn,1.7,02 40 29.1,+19 17 50,"Galaxy - F,S,R,lbM,III 475 "
,NGC 1045,CARINA,12.1,winter,2.5,02 40 29.1,-11 16 39,"Galaxy - F,S,R,bM,II 488 "
,NGC 1052,CARINA,10.5,winter,3.7,02 41 04.7,-08 15 21,"Galaxy - B,pL,R,mbM*12,I 63 "
,NGC 1044,CARINA,13.2,winter,0.8,02 41 06.1,+08 44 16,"Galaxy - vF,vS,p of 2,*10p,III 228 "
,NGC 1046,CARINA,13.8,winter,0.4,02 41 12.8,+08 43 09,"Galaxy - eF,vS,f of 2,III 229 "
,NGC 1055,CARINA,10.6,winter,8.1,02 41 45.2,+00 26 31,"Galaxy - pF,cL,IE80,bM,*11n1',I 1=II 6 "
,NGC 1027,CANIS MAJOR,6.7,winter,28.3,02 42 35,+61 35.7,"Open Cluster - Cl,L,SC st,one10m,VIII 66 "
,NGC 1056,ARIES,12.4,autumn,2.5,02 42 48.4,+28 34 26,"Galaxy - F,S,R,psbM,III 584 "
,NGC 1060,TRIANGULUM AUSTRALE,11.8,summer,2.9,02 43 15.1,+32 25 30,"Galaxy - F,pL,R,lbM,*F46s,3's,III 162 "
,NGC 1070,CARINA,11.9,winter,3.0,02 43 22.2,+04 58 05,"Galaxy - pF,S,iR,gbM,II 273 "
,NGC 1058,PERSEUS,11.2,autumn,4.1,02 43 29.8,+37 20 27,"Galaxy - pF,cL,R,glbM,II 633 "
,NGC 1073,CARINA,11,winter,6.7,02 43 40.3,+01 22 33,"Galaxy - vF,L,lbM,er,III 455 "
,NGC 1066,TRIANGULUM AUSTRALE,13.3,summer,2.3,02 43 49.9,+32 28 30,"Galaxy - vF,pL,R,lbM,s of 2,III 163 "
,NGC 1084,ERIDANUS,10.7,winter,3.7,02 45 59.8,-07 34 42,"Galaxy - vB,pL,E,gpmbM,I 64 "
,NGC 1097,FORNAX,9.5,winter,11.2,02 46 18.9,-30 16 28,"Galaxy - vB,L,vmE151,vbMN,V 48 "
,NGC 1087,CARINA,10.9,winter,4.3,02 46 25.1,-00 29 55,"Galaxy - pB,cL,lE,mbM,II 466 "
,NGC 1090,CARINA,11.8,winter,4.3,02 46 33.9,-00 14 50,"Galaxy - vF,pL,iR,bM,II 465 "
,NGC 1088,ARIES,13.7,autumn,1.3,02 47 04.0,+16 12 00,"Galaxy - vF,S,iF,III 582 "
,NGC 1094,CARINA,12.5,winter,1.6,02 47 27.8,-00 17 06,"Galaxy - vF,S,R,2S" 
,NGC 1114,ERIDANUS,12.8,winter,1.7,02 49 07.2,-16 59 39,"Galaxy - pF,pL,pmE,glbM,III 449 "
,NGC 1125,ERIDANUS,12.6,winter,2.0,02 51 40.4,-16 39 02,"Galaxy - vF,S,lE,gbM,III 450 "
,NGC 1123,PERSEUS,,autumn,,02 52 51.1,+42 12 20,"Disk unseen object - cF,S,iR,vgbM,r,II 601 "
,NGC 1134,ARIES,12.1,autumn,2.7,02 53 41.2,+13 00 53,"Galaxy - F,S,iR,R,II 254 "
,NGC 1129,PERSEUS,12.5,autumn,3.6,02 54 27.3,+41 34 46,"Galaxy - cF,pS,iR,vglbM,D or F*,sp,II 602 "
,NGC 1140,ERIDANUS,12.5,winter,2.2,02 54 33.4,-10 01 42,"Galaxy - pB,S,R,stellar,II 470 "
,NGC 1138,PERSEUS,12.8,autumn,1.4,02 56 36.5,+43 02 50,"Galaxy - vF,vS,R,gbM,2S* triangle,III 580 "
,NGC 1153,CARINA,12.4,winter,1.8,02 58 10.2,+03 21 43,"Galaxy - F,vS,ilE,sbM,er,II 274 "
,NGC 1162,ERIDANUS,12.5,winter,1.8,02 58 55.9,-12 23 55,"Galaxy - F,R,glbM,stellar,III 469 "
,NGC 1156,ARIES,11.7,autumn,4.3,02 59 42.3,+25 14 15,"Galaxy - pB,cL,pmE0,bet 2*,II 619 "
,NGC 1160,PERSEUS,12.8,autumn,2.1,03 01 13.2,+44 57 18,"Galaxy - F,E,III 199 "
,NGC 1161,PERSEUS,11,autumn,3.4,03 01 14.2,+44 53 50,"Galaxy - F,pS,lE,sbM,II 239 "
,NGC 1172,ERIDANUS,11.9,winter,2.9,03 01 36.0,-14 50 12,"Galaxy - pF,pL,R,psbM,II 502 "
,NGC 1167,PERSEUS,12.4,autumn,3.6,03 01 42.4,+35 12 20,"Galaxy - vF,pL,R,spmbM,III 178 "
,NGC 1187,ERIDANUS,10.8,winter,6.9,03 02 37.4,-22 52 03,"Galaxy - pF,cL,pmE,gbM*16,r,III 245 "
,NGC 1169,PERSEUS,11.3,autumn,5.0,03 03 34.7,+46 23 09,"Galaxy - pF,pS,iF,sbM,II 620 "
,NGC 1199,ERIDANUS,11.4,winter,3.1,03 03 38.4,-15 36 50,"Galaxy - cB,pS,iR,smbM,II 503 "
,NGC 1200,ERIDANUS,12.7,winter,3.1,03 03 54.6,-11 59 30,"Galaxy - pF,cL,iR,bM,nf of 2,II 475 "
,NGC 1201,FORNAX,10.7,winter,4.2,03 04 08.0,-26 04 12,"Galaxy - cB,pS,vlE,r,S* nr,I 109 "
,NGC 1175,PERSEUS,12.9,autumn,2.0,03 04 32.3,+42 20 22,"Galaxy - F,cL,E,II 607 "
,NGC 1186,PERSEUS,11.4,autumn,3.4,03 05 30.7,+42 50 05,"Galaxy - F* with neb appendages,IV 43 "
,NGC 1193,PERSEUS,,autumn,2.8,03 05 56,+44 23.0,"Open Cluster - F,cL,er,II 608 "
,NGC 1209,ERIDANUS,11.5,winter,2.6,03 06 03.0,-15 36 41,"Galaxy - B,S,cE,psbM,II 504 "
,NGC 1208,ERIDANUS,12.6,winter,2.2,03 06 11.9,-09 32 27,"Galaxy - pB,S,lE80,lbM,II 285 "
,NGC 1207,PERSEUS,12.6,autumn,2.9,03 08 15.3,+38 22 58,"Galaxy - cF,vS,R,psb in npp end,III 578 "
,NGC 1232,ERIDANUS,9.9,winter,9.8,03 09 45.1,-20 34 46,"Galaxy - pB,cL,R,gbM,r,II 258 "
,NGC 1239,ERIDANUS,14.2,winter,1.3,03 10 53.7,-02 33 11,"Galaxy - eF,stellar,III 262 "
,NGC 1241,ERIDANUS,12,winter,3.3,03 11 14.7,-08 55 20,"Galaxy - F,pL,R,vglbM,*9n,II 286 "
,NGC 1242,ERIDANUS,13.7,winter,1.4,03 11 19.2,-08 54 07,"Galaxy - vF,S,III 591 "
,NGC 1247,ERIDANUS,12.5,winter,3.4,03 12 14.3,-10 28 50,"Galaxy - F,pL,E80,II 900 "
,NGC 1248,ERIDANUS,12.5,winter,1.5,03 12 48.5,-05 13 29,"Galaxy - cF,S,lE,bM,*9 n 5',III 443 "
,NGC 1240,ARIES,,autumn,,03 13 26.7,+30 30 26,"Single star - eF,vS,(vS st),III 164 "
,NGC 1253,ERIDANUS,11.7,winter,5.7,03 14 09.1,-02 49 22,"Galaxy - *12 w neb f,90''long,IV 17 "
,NGC 1245,PERSEUS,8.4,autumn,14.1,03 14 41,+47 14.3,"Open Cluster - Cl,pL,Ri,C,iR,*12..15,VI 25 "
,NGC 1266,ERIDANUS,12.7,winter,1.8,03 16 00.8,-02 25 38,"Galaxy - vF,pS,*13 sp 2',III 194 "
,NGC 1184,CAPRICORNUS,12.4,autumn,2.9,03 16 45.4,+80 47 36,"Galaxy - F,pL,mE,II 704 "
,NGC 1284,ERIDANUS,12.1,winter,2.6,03 17 45.5,-10 17 20,"Galaxy - eF,vS,2 "
,NGC 1287,ERIDANUS,14.2,winter,1.1,03 18 33.4,-02 43 51,"Galaxy - vF,vS,iR,III 195 "
,NGC 1275,PERSEUS,11.9,autumn,2.8,03 19 48.1,+41 30 43,"Galaxy - F,S,II 603 "
,NGC 1299,ERIDANUS,13.6,winter,1.3,03 20 09.6,-06 15 45,"Galaxy - vF,S,vlE,gbM,er,II 287 "
,NGC 1304,ERIDANUS,13.7,winter,1.5,03 21 12.8,-04 35 03,"Galaxy - eF,vS,III 444 "
,NGC 1293,PERSEUS,13.4,autumn,1.4,03 21 36.4,+41 23 35,"Galaxy - vF,R,bM,np of 2,III 574 "
,NGC 1294,PERSEUS,13.2,autumn,1.7,03 21 40.0,+41 21 36,"Galaxy - vF,R,bM,sf of 2,III 575 "
,NGC 1309,ERIDANUS,11.5,winter,3.0,03 22 06.3,-15 24 00,"Galaxy - cB,cL,iR,gbM,*8 sp 4',I 106 "
,NGC 1308,ERIDANUS,13.9,winter,1.6,03 22 28.6,-02 45 27,"Galaxy - eF,S,iF,am 3 or 4 *,III 568 "
,NGC 1325,ERIDANUS,11.5,winter,5.0,03 24 25.6,-21 32 36,"Galaxy - F,mE239,com,*9.5 att,IV 77 "
,NGC 1321,ERIDANUS,13.7,winter,1.3,03 24 48.6,-03 00 56,"Galaxy - F,S,E pf,D or biN,III 196 "
,NGC 1320,ERIDANUS,12.5,winter,2.0,03 24 48.7,-03 02 33,"Galaxy - F,S,R,bM,III 197 "
,NGC 1324,ERIDANUS,13.4,winter,2.2,03 25 01.7,-05 44 44,"Galaxy - vF,pS,pmE,III 445 "
,NGC 1332,ERIDANUS,10.3,winter,4.9,03 26 17.1,-21 20 04,"Galaxy - vB,S,E114,smbMN,I 60 "
,NGC 1331,ERIDANUS,13.4,winter,1.3,03 26 28.3,-21 21 19,"Galaxy - vF,vS,III 959 "
,NGC 1344,FORNAX,10.4,winter,6.9,03 28 19.1,-31 04 05,"Galaxy - cB,pL,iR,vgbM,I 257 "
,NGC 1342,PERSEUS,6.7,autumn,19.8,03 31.6,+37 22,"Open Cluster - Cl,vL,ab60*,VIII 88 "
,NGC 1353,ERIDANUS,11.5,winter,3.7,03 32 03.0,-20 49 05,"Galaxy - pB,cL,IE,mbM,III 246 "
,NGC 1354,ERIDANUS,12.4,winter,2.3,03 32 29.4,-15 13 16,"Galaxy - vF,S,lE,glbM,III 487 "
,NGC 1357,ERIDANUS,11.5,winter,3.4,03 33 17.0,-13 39 49,"Galaxy - pF,pL,R,lbM,*9 nf,II 290 "
,NGC 1358,ERIDANUS,12.1,winter,3.3,03 33 39.7,-05 05 22,"Galaxy - vF,S,bet 2*,III 446 "
,NGC 1362,ERIDANUS,12.8,winter,1.6,03 33 53.0,-20 16 56,"Galaxy - vF,S,R,III 960 "
,NGC 1366,FORNAX,12,winter,2.3,03 33 53.7,-31 11 39,"Galaxy - vF,S,iF,lbM,III 857 "
,NGC 1348,PERSEUS,,autumn,8.5,03 34 09,+51 25.2,"Open Cluster - Cl,lRi,st L,VIII 84 "
,NGC 1371,FORNAX,10.7,winter,6.8,03 35 00.7,-24 56 04,"Galaxy - pB,pL,vlE,psbM,II 262 "
,NGC 1370,ERIDANUS,12.6,winter,1.8,03 35 14.5,-20 22 26,"Galaxy - vF,S,R,bet 2*14,III 559 "
,NGC 1377,ERIDANUS,12.5,winter,2.0,03 36 39.0,-20 54 05,"Galaxy - F,S,R,gbM,III 961 "
,NGC 1376,ERIDANUS,12.1,winter,2.6,03 37 05.9,-05 02 34,"Galaxy - eF,pL,iR,bM,r,II 288 "
,NGC 1385,FORNAX,10.9,winter,3.9,03 37 28.8,-24 30 07,"Galaxy - pB,pS,R,gpmbM,II 263 "
,NGC 1343,CANIS MAJOR,12.7,winter,3.1,03 37 49.7,+72 34 17,"Galaxy - F,vS,iR,gbM,D*vnr,III 694 "
,NGC 1395,ERIDANUS,9.6,winter,7.4,03 38 29.8,-23 01 41,"Galaxy - B,pS,E,psmbM,I 58 "
,NGC 1393,ERIDANUS,12,winter,2.3,03 38 38.5,-18 25 41,"Galaxy - F,S,R,glbM,III 451 "
,NGC 1401,ERIDANUS,12.3,winter,2.5,03 39 21.9,-22 43 29,"Galaxy - vF,vS,R,III 247 "
,NGC 1400,ERIDANUS,11,winter,3.0,03 39 30.8,-18 41 17,"Galaxy - cB,pS,R,psmbM,II 593 "
,NGC 1397,ERIDANUS,13.7,winter,2.1,03 39 47.2,-04 40 12,"Galaxy - vF,vS,lE,III 569 "
,NGC 1407,ERIDANUS,9.7,winter,6.3,03 40 11.8,-18 34 48,"Galaxy - vB,L,R,svmbMN,I 107 "
,NGC 1415,ERIDANUS,11.9,winter,3.9,03 40 56.8,-22 33 50,"Galaxy - pB,S,lE,pglbM,* sf,II 267 "
,NGC 1409,TAURUS,13.9,winter,1.1,03 41 10.4,-01 18 08,"Galaxy - eF,stellar or lE;Seyfert?,III 263 "
,NGC 1417,ERIDANUS,12.1,winter,3.2,03 41 57.4,-04 42 18,"Galaxy - pF,pL,lE,lbM,* sf,II 455 "
,NGC 1425,FORNAX,10.6,winter,6.4,03 42 11.3,-29 53 36,"Galaxy - F,pL,iR,gbM,II 852 "
,NGC 1418,ERIDANUS,13.6,winter,1.6,03 42 16.2,-04 43 50,"Galaxy - vF,S,E,*11 sf 1',II 456 "
,NGC 1421,ERIDANUS,11.4,winter,3.6,03 42 29.4,-13 29 20,"Galaxy - F,cL,mE 0,r,II 291 "
,NGC 1426,ERIDANUS,11.4,winter,3.1,03 42 49.1,-22 06 30,"Galaxy - pF,S,lE,bM,III 248 "
,NGC 1439,ERIDANUS,11.4,winter,3.4,03 44 49.9,-21 55 14,"Galaxy - F,pS,gpmbM,III 249 "
,NGC 1440,ERIDANUS,11.5,winter,2.6,03 45 02.9,-18 15 59,"Galaxy - pB,pS,R,smbM*13,II 458 "
,NGC 1442,ERIDANUS,,winter,,03 45 02.9,-18 15 59,"Disk unseen object - pB,vS,bM,(=1440),II 594 "
,NGC 1452,ERIDANUS,11.8,winter,2.7,03 45 22.3,-18 38 01,"Galaxy - F,R,lbM,hazy *,II 459 "
,NGC 1441,ERIDANUS,12.9,winter,1.7,03 45 43.0,-04 05 31,"Galaxy - vF,S,IE,*12 f,II 597 "
,NGC 1453,ERIDANUS,11.5,winter,3.1,03 46 27.2,-03 58 09,"Galaxy - pB,S,R,*17 m,I 155 "
,NGC 1461,ERIDANUS,11.8,winter,3.1,03 48 27.1,-16 23 36,"Galaxy - pB,S,lE,mbMN,II 460 "
,NGC 1444,PERSEUS,6.6,autumn,5.7,03 49 26,+51 39.3,"Open Cluster - Cl of ab 30*12...14,VIII 80 "
,NGC 1482,ERIDANUS,12.1,winter,2.9,03 54 38.9,-20 30 08,"Galaxy - F,S,vlE,2*10 nr,f of 2,III 962 "
,NGC 1498,ERIDANUS,,winter,1.0,04 00 19.4,-12 01 11,"Single star - Cl,S,C,VII 3 "
,NGC 1491,PERSEUS,,autumn,4.2,04 03 13.6,+51 18 58,"Emission Nebula - vB,S,iF,bM,r,* inv,I 258 "
,NGC 1507,ERIDANUS,12.3,winter,3.7,04 04 27.1,-02 11 21,"Galaxy - vF,pL,mE,vlbM,er,II 279 "
,NGC 1501,CAMELOPARDALIS,11.9,winter,7.5,04 06 59.4,+60 55 15,"Planetary Nebula - pB,pS,vlE,1'Diam,IV 53 "
,NGC 1502,CAMELOPARDALIS,5.7,winter,11.3,04 07 49,+62 19.9,"Open Cluster - Cl,pRi,cC,iF,VII 47 "
,NGC 1516,ERIDANUS,,winter,0.6,04 08 07.4,-08 49 46,"Galaxy - eeF,S,E,psmbM,er,III 499 "
,NGC 1514,TAURUS,10.9,winter,11.7,04 09 17.0,+30 46 33,"Planetary Nebula - *9 in neb 3' Diam,IV 69 "
,NGC 1513,PERSEUS,8.4,autumn,12.7,04 09 55,+49 31.0,"Open Cluster - Cl,L,vRi,pC,st vL,VII 60 "
,NGC 1535,ERIDANUS,9.4,winter,6.9,04 14 15.8,-12 44 22,"Planetary Nebula - vB,S,R,pS,vsbM,r,IV 26 "
,NGC 1528,PERSEUS,6.4,autumn,33.9,04 15 19,+51 12.7,"Open Cluster - Cl,B,vRi,cC,VII 61 "
,NGC 1551,TAURUS,,winter,,04 19 37.9,+02 24 36,"Disk unseen object - F,vS,R,probably 1550,II 464 "
,NGC 1552,ERIDANUS,12.9,winter,2.2,04 20 17.6,-00 41 36,"Galaxy - cF,pS,lE,vgbM,*11 sp,III 490 "
,NGC 1545,PERSEUS,6.2,autumn,25.5,04 20 56,+50 15.3,"Open Cluster - Cl,pRi,lC,st L,VIII 85 "
,NGC 1576,ERIDANUS,13.5,winter,1.5,04 26 18.8,-03 37 16,"Galaxy - eF,bM,bet 2*,III 587 "
,NGC 1579,PERSEUS,,autumn,14.4,04 30 14.3,+35 16 47,"Reflection Nebula - pB,vL,iR,mbM,*8 2' nf,I 217 "
,NGC 1587,TAURUS,11.7,winter,2.3,04 30 40.0,+00 39 43,"Galaxy - F,pS,R,r,p of Dneb,II 8 "
,NGC 1588,TAURUS,12.9,winter,1.6,04 30 43.7,+00 39 53,"Galaxy - F,vS,R,r,f of Dneb,II 9 "
,NGC 1589,TAURUS,11.8,winter,3.4,04 30 45.5,+00 51 52,"Galaxy - F,pL,lE132,*42,80'',II 7 "
,NGC 1569,CAMELOPARDALIS,11,winter,4.0,04 30 48.6,+64 50 56,"Galaxy - pB,S,lE,BNM,*9.5n1',II 768 "
,NGC 1582,PERSEUS,,autumn,33.9,04 31 39,+43 50,"Single star - Cl,vL,pRi,lC,st L,VIII 70 "
,NGC 1600,ERIDANUS,10.9,winter,3.0,04 31 39.9,-05 05 10,"Galaxy - pB,pL,R,gmbM,I 158 "
,NGC 1609,ERIDANUS,14.2,winter,1.5,04 32 45.1,-04 22 21,"Galaxy - vF,eS,*17 45''n,III 585 "
,NGC 1611,ERIDANUS,13,winter,2.0,04 33 05.9,-04 17 49,"Galaxy - eF,S,E90,III 586 "
,NGC 1605,PERSEUS,10.7,autumn,7.1,04 34 52,+45 16.3,"Open Cluster - Cl,vF,pS,C,st eS,VI 26 "
,NGC 1618,ERIDANUS,12.7,winter,2.4,04 36 06.5,-03 08 56,"Galaxy - F,S,iF,lbM,2* sf,II 524 "
,NGC 1620,ERIDANUS,12.3,winter,3.1,04 36 37.3,-00 08 35,"Galaxy - vF,pL,mE140,B** nf,II 514 "
,NGC 1635,ERIDANUS,12.4,winter,1.9,04 40 07.8,-00 32 51,"Galaxy - F,S,R,bM,*11 nf 12S,II 515 "
,NGC 1633,TAURUS,13.5,winter,1.3,04 40 09.1,+07 20 58,"Galaxy - eF,S,R,*8 sp,p of Dneb,III 952 "
